approach,gold_missed,wrong_predicted,count,wrong_is_broad_label
openai-gpt-5.2-zero-shot,grading_transparency,relevance,1,False
openai-gpt-5.2-zero-shot,relevance,accessibility,1,False
openai-gpt-5.2-zero-shot,feedback_quality,difficulty,1,False
openai-gpt-5.2-zero-shot,grading_transparency,lecturer_quality,1,False
openai-gpt-5.2-zero-shot,accessibility,interest,1,True
openai-gpt-5.2-zero-shot,difficulty,practical_application,1,False
openai-gpt-5.2-zero-shot,prerequisite_fit,practical_application,1,False
openai-gpt-5.2-zero-shot,assessment_design,interest,1,True
openai-gpt-5.2-zero-shot,materials,assessment_design,1,False
openai-gpt-5.2-zero-shot,prerequisite_fit,exam_fairness,1,False
openai-gpt-5.2-zero-shot,practical_application,exam_fairness,1,False
openai-gpt-5.2-zero-shot,practical_application,overall_experience,1,True
openai-gpt-5.2-zero-shot,accessibility,overall_experience,1,True
openai-gpt-5.2-zero-shot,prerequisite_fit,relevance,1,False
openai-gpt-5.2-zero-shot,materials,accessibility,1,False
openai-gpt-5.2-zero-shot,feedback_quality,practical_application,1,False
openai-gpt-5.2-zero-shot,grading_transparency,practical_application,1,False
openai-gpt-5.2-zero-shot,organization,accessibility,1,False
openai-gpt-5.2-zero-shot,workload,accessibility,1,False
openai-gpt-5.2-zero-shot,tooling_usability,interest,1,True
openai-gpt-5.2-zero-shot,assessment_design,relevance,1,False
openai-gpt-5.2-zero-shot,peer_interaction,relevance,1,False
openai-gpt-5.2-zero-shot,feedback_quality,exam_fairness,1,False
openai-gpt-5.2-zero-shot,relevance,exam_fairness,1,False
openai-gpt-5.2-zero-shot,accessibility,difficulty,1,False
openai-gpt-5.2-zero-shot,clarity,accessibility,1,False
openai-gpt-5.2-zero-shot,grading_transparency,difficulty,1,False
openai-gpt-5.2-zero-shot,support,interest,1,True
openai-gpt-5.2-zero-shot,support,relevance,1,False
openai-gpt-5.2-zero-shot,organization,overall_experience,1,True
openai-gpt-5.2-zero-shot,practical_application,accessibility,1,False
openai-gpt-5.2-zero-shot,interest,relevance,1,False
openai-gpt-5.2-zero-shot,exam_fairness,interest,1,True
openai-gpt-5.4-zero-shot,overall_experience,tooling_usability,44,True
openai-gpt-5.4-zero-shot,accessibility,tooling_usability,42,True
openai-gpt-5.4-zero-shot,overall_experience,feedback_quality,38,True
openai-gpt-5.4-zero-shot,difficulty,tooling_usability,38,True
openai-gpt-5.4-zero-shot,peer_interaction,tooling_usability,36,True
openai-gpt-5.4-zero-shot,relevance,tooling_usability,35,True
openai-gpt-5.4-zero-shot,materials,tooling_usability,35,True
openai-gpt-5.4-zero-shot,peer_interaction,support,33,True
openai-gpt-5.4-zero-shot,prerequisite_fit,feedback_quality,31,True
openai-gpt-5.4-zero-shot,overall_experience,support,30,True
openai-gpt-5.4-zero-shot,interest,support,30,True
openai-gpt-5.4-zero-shot,difficulty,feedback_quality,30,True
openai-gpt-5.4-zero-shot,lecturer_quality,feedback_quality,29,True
openai-gpt-5.4-zero-shot,support,feedback_quality,29,True
openai-gpt-5.4-zero-shot,relevance,feedback_quality,29,True
openai-gpt-5.4-zero-shot,prerequisite_fit,tooling_usability,28,True
openai-gpt-5.4-zero-shot,difficulty,support,28,True
openai-gpt-5.4-zero-shot,materials,feedback_quality,28,True
openai-gpt-5.4-zero-shot,lecturer_quality,support,28,True
openai-gpt-5.4-zero-shot,lecturer_quality,tooling_usability,28,True
openai-gpt-5.4-zero-shot,exam_fairness,feedback_quality,28,True
openai-gpt-5.4-zero-shot,practical_application,tooling_usability,28,True
openai-gpt-5.4-zero-shot,assessment_design,feedback_quality,28,True
openai-gpt-5.4-zero-shot,relevance,workload,27,False
openai-gpt-5.4-zero-shot,interest,feedback_quality,27,True
openai-gpt-5.4-zero-shot,organization,feedback_quality,27,True
openai-gpt-5.4-zero-shot,accessibility,feedback_quality,26,True
openai-gpt-5.4-zero-shot,overall_experience,pacing,26,False
openai-gpt-5.4-zero-shot,clarity,feedback_quality,26,True
openai-gpt-5.4-zero-shot,practical_application,support,26,True
openai-gpt-5.4-zero-shot,organization,tooling_usability,25,True
openai-gpt-5.4-zero-shot,overall_experience,workload,24,False
openai-gpt-5.4-zero-shot,relevance,support,24,True
openai-gpt-5.4-zero-shot,accessibility,support,23,True
openai-gpt-5.4-zero-shot,support,tooling_usability,23,True
openai-gpt-5.4-zero-shot,interest,tooling_usability,23,True
openai-gpt-5.4-zero-shot,grading_transparency,feedback_quality,22,True
openai-gpt-5.4-zero-shot,overall_experience,clarity,22,False
openai-gpt-5.4-zero-shot,interest,workload,22,False
openai-gpt-5.4-zero-shot,practical_application,feedback_quality,22,True
openai-gpt-5.4-zero-shot,overall_experience,grading_transparency,22,False
openai-gpt-5.4-zero-shot,accessibility,clarity,21,False
openai-gpt-5.4-zero-shot,feedback_quality,support,21,True
openai-gpt-5.4-zero-shot,interest,clarity,21,False
openai-gpt-5.4-zero-shot,feedback_quality,tooling_usability,21,True
openai-gpt-5.4-zero-shot,organization,support,21,True
openai-gpt-5.4-zero-shot,organization,pacing,21,False
openai-gpt-5.4-zero-shot,materials,workload,21,False
openai-gpt-5.4-zero-shot,prerequisite_fit,support,21,True
openai-gpt-5.4-zero-shot,assessment_design,tooling_usability,21,True
openai-gpt-5.4-zero-shot,clarity,support,20,True
openai-gpt-5.4-zero-shot,peer_interaction,clarity,20,False
openai-gpt-5.4-zero-shot,workload,tooling_usability,20,True
openai-gpt-5.4-zero-shot,relevance,clarity,20,False
openai-gpt-5.4-zero-shot,clarity,tooling_usability,20,True
openai-gpt-5.4-zero-shot,practical_application,pacing,20,False
openai-gpt-5.4-zero-shot,lecturer_quality,pacing,19,False
openai-gpt-5.4-zero-shot,relevance,pacing,19,False
openai-gpt-5.4-zero-shot,difficulty,grading_transparency,19,False
openai-gpt-5.4-zero-shot,prerequisite_fit,clarity,18,False
openai-gpt-5.4-zero-shot,exam_fairness,tooling_usability,18,True
openai-gpt-5.4-zero-shot,practical_application,workload,18,False
openai-gpt-5.4-zero-shot,lecturer_quality,workload,18,False
openai-gpt-5.4-zero-shot,accessibility,workload,18,False
openai-gpt-5.4-zero-shot,overall_experience,prerequisite_fit,18,False
openai-gpt-5.4-zero-shot,peer_interaction,workload,18,False
openai-gpt-5.4-zero-shot,workload,feedback_quality,18,True
openai-gpt-5.4-zero-shot,workload,pacing,18,False
openai-gpt-5.4-zero-shot,difficulty,clarity,18,False
openai-gpt-5.4-zero-shot,tooling_usability,feedback_quality,18,True
openai-gpt-5.4-zero-shot,assessment_design,workload,17,False
openai-gpt-5.4-zero-shot,clarity,pacing,17,False
openai-gpt-5.4-zero-shot,lecturer_quality,clarity,17,False
openai-gpt-5.4-zero-shot,peer_interaction,pacing,17,False
openai-gpt-5.4-zero-shot,materials,support,17,True
openai-gpt-5.4-zero-shot,assessment_design,support,17,True
openai-gpt-5.4-zero-shot,difficulty,workload,17,False
openai-gpt-5.4-zero-shot,grading_transparency,support,16,True
openai-gpt-5.4-zero-shot,interest,pacing,16,False
openai-gpt-5.4-zero-shot,prerequisite_fit,pacing,16,False
openai-gpt-5.4-zero-shot,exam_fairness,support,16,True
openai-gpt-5.4-zero-shot,difficulty,pacing,16,False
openai-gpt-5.4-zero-shot,exam_fairness,clarity,15,False
openai-gpt-5.4-zero-shot,accessibility,peer_interaction,15,False
openai-gpt-5.4-zero-shot,interest,prerequisite_fit,15,False
openai-gpt-5.4-zero-shot,difficulty,prerequisite_fit,15,False
openai-gpt-5.4-zero-shot,relevance,prerequisite_fit,15,False
openai-gpt-5.4-zero-shot,grading_transparency,tooling_usability,15,True
openai-gpt-5.4-zero-shot,exam_fairness,workload,15,False
openai-gpt-5.4-zero-shot,prerequisite_fit,workload,15,False
openai-gpt-5.4-zero-shot,accessibility,pacing,15,False
openai-gpt-5.4-zero-shot,grading_transparency,workload,14,False
openai-gpt-5.4-zero-shot,feedback_quality,workload,14,False
openai-gpt-5.4-zero-shot,overall_experience,assessment_design,14,False
openai-gpt-5.4-zero-shot,assessment_design,clarity,14,False
openai-gpt-5.4-zero-shot,peer_interaction,grading_transparency,14,False
openai-gpt-5.4-zero-shot,peer_interaction,feedback_quality,14,True
openai-gpt-5.4-zero-shot,exam_fairness,pacing,14,False
openai-gpt-5.4-zero-shot,support,pacing,14,False
openai-gpt-5.4-zero-shot,prerequisite_fit,grading_transparency,13,False
openai-gpt-5.4-zero-shot,pacing,feedback_quality,13,True
openai-gpt-5.4-zero-shot,organization,grading_transparency,13,False
openai-gpt-5.4-zero-shot,clarity,grading_transparency,13,False
openai-gpt-5.4-zero-shot,workload,support,13,True
openai-gpt-5.4-zero-shot,organization,prerequisite_fit,13,False
openai-gpt-5.4-zero-shot,practical_application,prerequisite_fit,13,False
openai-gpt-5.4-zero-shot,pacing,clarity,13,False
openai-gpt-5.4-zero-shot,grading_transparency,pacing,13,False
openai-gpt-5.4-zero-shot,organization,workload,13,False
openai-gpt-5.4-zero-shot,materials,grading_transparency,12,False
openai-gpt-5.4-zero-shot,support,clarity,12,False
openai-gpt-5.4-zero-shot,organization,clarity,12,False
openai-gpt-5.4-zero-shot,materials,clarity,12,False
openai-gpt-5.4-zero-shot,clarity,workload,12,False
openai-gpt-5.4-zero-shot,peer_interaction,assessment_design,12,False
openai-gpt-5.4-zero-shot,accessibility,prerequisite_fit,12,False
openai-gpt-5.4-zero-shot,relevance,peer_interaction,12,False
openai-gpt-5.4-zero-shot,assessment_design,prerequisite_fit,12,False
openai-gpt-5.4-zero-shot,materials,pacing,12,False
openai-gpt-5.4-zero-shot,practical_application,grading_transparency,12,False
openai-gpt-5.4-zero-shot,overall_experience,materials,11,False
openai-gpt-5.4-zero-shot,assessment_design,peer_interaction,11,False
openai-gpt-5.4-zero-shot,relevance,materials,11,False
openai-gpt-5.4-zero-shot,materials,prerequisite_fit,11,False
openai-gpt-5.4-zero-shot,lecturer_quality,prerequisite_fit,11,False
openai-gpt-5.4-zero-shot,relevance,grading_transparency,11,False
openai-gpt-5.4-zero-shot,lecturer_quality,grading_transparency,11,False
openai-gpt-5.4-zero-shot,pacing,workload,11,False
openai-gpt-5.4-zero-shot,assessment_design,pacing,11,False
openai-gpt-5.4-zero-shot,interest,grading_transparency,11,False
openai-gpt-5.4-zero-shot,grading_transparency,clarity,11,False
openai-gpt-5.4-zero-shot,clarity,peer_interaction,10,False
openai-gpt-5.4-zero-shot,support,prerequisite_fit,10,False
openai-gpt-5.4-zero-shot,overall_experience,peer_interaction,10,False
openai-gpt-5.4-zero-shot,interest,lecturer_quality,10,False
openai-gpt-5.4-zero-shot,overall_experience,lecturer_quality,10,False
openai-gpt-5.4-zero-shot,assessment_design,grading_transparency,10,False
openai-gpt-5.4-zero-shot,clarity,assessment_design,10,False
openai-gpt-5.4-zero-shot,pacing,support,10,True
openai-gpt-5.4-zero-shot,grading_transparency,prerequisite_fit,10,False
openai-gpt-5.4-zero-shot,interest,peer_interaction,10,False
openai-gpt-5.4-zero-shot,pacing,grading_transparency,10,False
openai-gpt-5.4-zero-shot,tooling_usability,support,10,True
openai-gpt-5.4-zero-shot,tooling_usability,clarity,10,False
openai-gpt-5.4-zero-shot,practical_application,clarity,10,False
openai-gpt-5.4-zero-shot,pacing,tooling_usability,9,True
openai-gpt-5.4-zero-shot,feedback_quality,grading_transparency,9,False
openai-gpt-5.4-zero-shot,clarity,prerequisite_fit,9,False
openai-gpt-5.4-zero-shot,support,grading_transparency,9,False
openai-gpt-5.4-zero-shot,peer_interaction,practical_application,9,False
openai-gpt-5.4-zero-shot,workload,clarity,9,False
openai-gpt-5.4-zero-shot,support,assessment_design,9,False
openai-gpt-5.4-zero-shot,prerequisite_fit,peer_interaction,9,False
openai-gpt-5.4-zero-shot,accessibility,grading_transparency,8,False
openai-gpt-5.4-zero-shot,exam_fairness,grading_transparency,8,False
openai-gpt-5.4-zero-shot,practical_application,peer_interaction,8,False
openai-gpt-5.4-zero-shot,difficulty,assessment_design,8,False
openai-gpt-5.4-zero-shot,workload,grading_transparency,8,False
openai-gpt-5.4-zero-shot,workload,peer_interaction,8,False
openai-gpt-5.4-zero-shot,feedback_quality,clarity,8,False
openai-gpt-5.4-zero-shot,relevance,assessment_design,8,False
openai-gpt-5.4-zero-shot,tooling_usability,grading_transparency,8,False
openai-gpt-5.4-zero-shot,overall_experience,organization,8,False
openai-gpt-5.4-zero-shot,exam_fairness,lecturer_quality,8,False
openai-gpt-5.4-zero-shot,workload,lecturer_quality,8,False
openai-gpt-5.4-zero-shot,peer_interaction,prerequisite_fit,8,False
openai-gpt-5.4-zero-shot,support,peer_interaction,8,False
openai-gpt-5.4-zero-shot,feedback_quality,pacing,7,False
openai-gpt-5.4-zero-shot,lecturer_quality,assessment_design,7,False
openai-gpt-5.4-zero-shot,feedback_quality,prerequisite_fit,7,False
openai-gpt-5.4-zero-shot,materials,practical_application,7,False
openai-gpt-5.4-zero-shot,support,workload,7,False
openai-gpt-5.4-zero-shot,prerequisite_fit,assessment_design,7,False
openai-gpt-5.4-zero-shot,exam_fairness,assessment_design,7,False
openai-gpt-5.4-zero-shot,materials,lecturer_quality,7,False
openai-gpt-5.4-zero-shot,tooling_usability,pacing,7,False
openai-gpt-5.4-zero-shot,lecturer_quality,peer_interaction,6,False
openai-gpt-5.4-zero-shot,pacing,assessment_design,6,False
openai-gpt-5.4-zero-shot,interest,practical_application,6,False
openai-gpt-5.4-zero-shot,relevance,lecturer_quality,6,False
openai-gpt-5.4-zero-shot,organization,materials,6,False
openai-gpt-5.4-zero-shot,interest,assessment_design,6,False
openai-gpt-5.4-zero-shot,workload,assessment_design,6,False
openai-gpt-5.4-zero-shot,overall_experience,practical_application,6,False
openai-gpt-5.4-zero-shot,relevance,practical_application,6,False
openai-gpt-5.4-zero-shot,lecturer_quality,materials,6,False
openai-gpt-5.4-zero-shot,difficulty,peer_interaction,6,False
openai-gpt-5.4-zero-shot,exam_fairness,prerequisite_fit,6,False
openai-gpt-5.4-zero-shot,workload,prerequisite_fit,6,False
openai-gpt-5.4-zero-shot,support,materials,6,False
openai-gpt-5.4-zero-shot,support,lecturer_quality,6,False
openai-gpt-5.4-zero-shot,organization,assessment_design,6,False
openai-gpt-5.4-zero-shot,tooling_usability,practical_application,6,False
openai-gpt-5.4-zero-shot,accessibility,assessment_design,6,False
openai-gpt-5.4-zero-shot,practical_application,assessment_design,6,False
openai-gpt-5.4-zero-shot,pacing,prerequisite_fit,5,False
openai-gpt-5.4-zero-shot,peer_interaction,materials,5,False
openai-gpt-5.4-zero-shot,exam_fairness,peer_interaction,5,False
openai-gpt-5.4-zero-shot,feedback_quality,peer_interaction,5,False
openai-gpt-5.4-zero-shot,tooling_usability,workload,5,False
openai-gpt-5.4-zero-shot,grading_transparency,peer_interaction,5,False
openai-gpt-5.4-zero-shot,interest,organization,5,False
openai-gpt-5.4-zero-shot,tooling_usability,assessment_design,5,False
openai-gpt-5.4-zero-shot,grading_transparency,materials,5,False
openai-gpt-5.4-zero-shot,grading_transparency,assessment_design,5,False
openai-gpt-5.4-zero-shot,tooling_usability,lecturer_quality,5,False
openai-gpt-5.4-zero-shot,peer_interaction,lecturer_quality,5,False
openai-gpt-5.4-zero-shot,pacing,peer_interaction,4,False
openai-gpt-5.4-zero-shot,accessibility,materials,4,False
openai-gpt-5.4-zero-shot,accessibility,lecturer_quality,4,False
openai-gpt-5.4-zero-shot,accessibility,practical_application,4,False
openai-gpt-5.4-zero-shot,feedback_quality,materials,4,False
openai-gpt-5.4-zero-shot,exam_fairness,difficulty,4,False
openai-gpt-5.4-zero-shot,tooling_usability,peer_interaction,4,False
openai-gpt-5.4-zero-shot,support,organization,4,False
openai-gpt-5.4-zero-shot,materials,peer_interaction,4,False
openai-gpt-5.4-zero-shot,pacing,organization,4,False
openai-gpt-5.4-zero-shot,practical_application,organization,4,False
openai-gpt-5.4-zero-shot,clarity,materials,4,False
openai-gpt-5.4-zero-shot,tooling_usability,materials,4,False
openai-gpt-5.4-zero-shot,prerequisite_fit,accessibility,4,False
openai-gpt-5.4-zero-shot,practical_application,lecturer_quality,4,False
openai-gpt-5.4-zero-shot,feedback_quality,exam_fairness,4,False
openai-gpt-5.4-zero-shot,difficulty,practical_application,4,False
openai-gpt-5.4-zero-shot,assessment_design,practical_application,4,False
openai-gpt-5.4-zero-shot,tooling_usability,prerequisite_fit,4,False
openai-gpt-5.4-zero-shot,peer_interaction,interest,4,True
openai-gpt-5.4-zero-shot,organization,relevance,4,False
openai-gpt-5.4-zero-shot,difficulty,lecturer_quality,3,False
openai-gpt-5.4-zero-shot,pacing,materials,3,False
openai-gpt-5.4-zero-shot,interest,overall_experience,3,True
openai-gpt-5.4-zero-shot,practical_application,materials,3,False
openai-gpt-5.4-zero-shot,support,exam_fairness,3,False
openai-gpt-5.4-zero-shot,peer_interaction,exam_fairness,3,False
openai-gpt-5.4-zero-shot,organization,lecturer_quality,3,False
openai-gpt-5.4-zero-shot,feedback_quality,lecturer_quality,3,False
openai-gpt-5.4-zero-shot,clarity,organization,3,False
openai-gpt-5.4-zero-shot,workload,difficulty,3,False
openai-gpt-5.4-zero-shot,clarity,lecturer_quality,3,False
openai-gpt-5.4-zero-shot,interest,relevance,3,False
openai-gpt-5.4-zero-shot,support,practical_application,3,False
openai-gpt-5.4-zero-shot,assessment_design,difficulty,3,False
openai-gpt-5.4-zero-shot,lecturer_quality,organization,3,False
openai-gpt-5.4-zero-shot,materials,assessment_design,3,False
openai-gpt-5.4-zero-shot,feedback_quality,assessment_design,3,False
openai-gpt-5.4-zero-shot,lecturer_quality,practical_application,3,False
openai-gpt-5.4-zero-shot,organization,practical_application,3,False
openai-gpt-5.4-zero-shot,grading_transparency,practical_application,3,False
openai-gpt-5.4-zero-shot,feedback_quality,practical_application,3,False
openai-gpt-5.4-zero-shot,feedback_quality,organization,3,False
openai-gpt-5.4-zero-shot,tooling_usability,organization,3,False
openai-gpt-5.4-zero-shot,exam_fairness,organization,3,False
openai-gpt-5.4-zero-shot,assessment_design,lecturer_quality,3,False
openai-gpt-5.4-zero-shot,workload,practical_application,3,False
openai-gpt-5.4-zero-shot,prerequisite_fit,exam_fairness,3,False
openai-gpt-5.4-zero-shot,organization,peer_interaction,3,False
openai-gpt-5.4-zero-shot,prerequisite_fit,lecturer_quality,3,False
openai-gpt-5.4-zero-shot,difficulty,materials,3,False
openai-gpt-5.4-zero-shot,lecturer_quality,overall_experience,2,True
openai-gpt-5.4-zero-shot,accessibility,exam_fairness,2,False
openai-gpt-5.4-zero-shot,accessibility,organization,2,False
openai-gpt-5.4-zero-shot,clarity,relevance,2,False
openai-gpt-5.4-zero-shot,accessibility,relevance,2,False
openai-gpt-5.4-zero-shot,grading_transparency,organization,2,False
openai-gpt-5.4-zero-shot,grading_transparency,exam_fairness,2,False
openai-gpt-5.4-zero-shot,peer_interaction,organization,2,False
openai-gpt-5.4-zero-shot,workload,materials,2,False
openai-gpt-5.4-zero-shot,overall_experience,interest,2,True
openai-gpt-5.4-zero-shot,prerequisite_fit,organization,2,False
openai-gpt-5.4-zero-shot,materials,organization,2,False
openai-gpt-5.4-zero-shot,clarity,practical_application,2,False
openai-gpt-5.4-zero-shot,assessment_design,overall_experience,2,True
openai-gpt-5.4-zero-shot,overall_experience,difficulty,2,False
openai-gpt-5.4-zero-shot,prerequisite_fit,practical_application,2,False
openai-gpt-5.4-zero-shot,overall_experience,exam_fairness,2,False
openai-gpt-5.4-zero-shot,practical_application,exam_fairness,2,False
openai-gpt-5.4-zero-shot,exam_fairness,practical_application,2,False
openai-gpt-5.4-zero-shot,feedback_quality,difficulty,2,False
openai-gpt-5.4-zero-shot,accessibility,interest,2,True
openai-gpt-5.4-zero-shot,assessment_design,organization,2,False
openai-gpt-5.4-zero-shot,prerequisite_fit,relevance,2,False
openai-gpt-5.4-zero-shot,overall_experience,accessibility,2,False
openai-gpt-5.4-zero-shot,assessment_design,interest,2,True
openai-gpt-5.4-zero-shot,difficulty,interest,2,True
openai-gpt-5.4-zero-shot,practical_application,overall_experience,2,True
openai-gpt-5.4-zero-shot,relevance,overall_experience,2,True
openai-gpt-5.4-zero-shot,organization,interest,2,True
openai-gpt-5.4-zero-shot,materials,overall_experience,2,True
openai-gpt-5.4-zero-shot,organization,accessibility,2,False
openai-gpt-5.4-zero-shot,interest,exam_fairness,2,False
openai-gpt-5.4-zero-shot,organization,difficulty,2,False
openai-gpt-5.4-zero-shot,lecturer_quality,relevance,2,False
openai-gpt-5.4-zero-shot,peer_interaction,relevance,2,False
openai-gpt-5.4-zero-shot,prerequisite_fit,materials,2,False
openai-gpt-5.4-zero-shot,interest,materials,2,False
openai-gpt-5.4-zero-shot,assessment_design,exam_fairness,2,False
openai-gpt-5.4-zero-shot,relevance,interest,2,True
openai-gpt-5.4-zero-shot,assessment_design,materials,1,False
openai-gpt-5.4-zero-shot,exam_fairness,relevance,1,False
openai-gpt-5.4-zero-shot,support,difficulty,1,False
openai-gpt-5.4-zero-shot,relevance,organization,1,False
openai-gpt-5.4-zero-shot,workload,exam_fairness,1,False
openai-gpt-5.4-zero-shot,difficulty,organization,1,False
openai-gpt-5.4-zero-shot,workload,organization,1,False
openai-gpt-5.4-zero-shot,peer_interaction,difficulty,1,False
openai-gpt-5.4-zero-shot,exam_fairness,materials,1,False
openai-gpt-5.4-zero-shot,exam_fairness,overall_experience,1,True
openai-gpt-5.4-zero-shot,accessibility,overall_experience,1,True
openai-gpt-5.4-zero-shot,materials,difficulty,1,False
openai-gpt-5.4-zero-shot,difficulty,relevance,1,False
openai-gpt-5.4-zero-shot,practical_application,relevance,1,False
openai-gpt-5.4-zero-shot,grading_transparency,relevance,1,False
openai-gpt-5.4-zero-shot,pacing,exam_fairness,1,False
openai-gpt-5.4-zero-shot,grading_transparency,lecturer_quality,1,False
openai-gpt-5.4-zero-shot,prerequisite_fit,interest,1,True
openai-gpt-5.4-zero-shot,prerequisite_fit,difficulty,1,False
openai-gpt-5.4-zero-shot,pacing,overall_experience,1,True
openai-gpt-5.4-zero-shot,pacing,relevance,1,False
openai-gpt-5.4-zero-shot,pacing,accessibility,1,False
openai-gpt-5.4-zero-shot,pacing,interest,1,True
openai-gpt-5.4-zero-shot,lecturer_quality,accessibility,1,False
openai-gpt-5.4-zero-shot,support,overall_experience,1,True
openai-gpt-5.4-zero-shot,clarity,overall_experience,1,True
openai-gpt-5.4-zero-shot,relevance,exam_fairness,1,False
openai-gpt-5.4-zero-shot,tooling_usability,relevance,1,False
openai-gpt-5.4-zero-shot,materials,accessibility,1,False
openai-gpt-5.4-zero-shot,interest,difficulty,1,False
openai-gpt-5.4-zero-shot,relevance,difficulty,1,False
openai-gpt-5.4-zero-shot,pacing,practical_application,1,False
openai-gpt-5.4-zero-shot,assessment_design,accessibility,1,False
openai-gpt-5.4-zero-shot,workload,accessibility,1,False
openai-gpt-5.4-zero-shot,materials,relevance,1,False
openai-gpt-5.4-zero-shot,support,relevance,1,False
openai-gpt-5.4-zero-shot,assessment_design,relevance,1,False
openai-gpt-5.4-zero-shot,accessibility,difficulty,1,False
openai-gpt-5.4-zero-shot,clarity,interest,1,True
openai-gpt-5.4-zero-shot,exam_fairness,accessibility,1,False
openai-gpt-5.4-zero-shot,lecturer_quality,exam_fairness,1,False
openai-gpt-5.4-zero-shot,clarity,exam_fairness,1,False
openai-gpt-5.4-zero-shot,lecturer_quality,difficulty,1,False
openai-gpt-5.4-zero-shot,practical_application,interest,1,True
openai-gpt-5.4-zero-shot,exam_fairness,interest,1,True
openai-gpt-5.4-zero-shot,tooling_usability,exam_fairness,1,False
openai-gpt-5.4-zero-shot-glossary,overall_experience,tooling_usability,44,True
openai-gpt-5.4-zero-shot-glossary,accessibility,tooling_usability,40,True
openai-gpt-5.4-zero-shot-glossary,materials,tooling_usability,39,True
openai-gpt-5.4-zero-shot-glossary,overall_experience,feedback_quality,37,True
openai-gpt-5.4-zero-shot-glossary,relevance,tooling_usability,36,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,tooling_usability,35,True
openai-gpt-5.4-zero-shot-glossary,difficulty,tooling_usability,34,True
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,feedback_quality,32,True
openai-gpt-5.4-zero-shot-glossary,overall_experience,workload,32,False
openai-gpt-5.4-zero-shot-glossary,relevance,workload,32,False
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,feedback_quality,32,True
openai-gpt-5.4-zero-shot-glossary,practical_application,tooling_usability,32,True
openai-gpt-5.4-zero-shot-glossary,overall_experience,support,31,True
openai-gpt-5.4-zero-shot-glossary,interest,support,31,True
openai-gpt-5.4-zero-shot-glossary,support,feedback_quality,31,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,support,31,True
openai-gpt-5.4-zero-shot-glossary,difficulty,support,28,True
openai-gpt-5.4-zero-shot-glossary,practical_application,workload,28,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,feedback_quality,28,True
openai-gpt-5.4-zero-shot-glossary,overall_experience,pacing,27,False
openai-gpt-5.4-zero-shot-glossary,support,tooling_usability,27,True
openai-gpt-5.4-zero-shot-glossary,practical_application,support,27,True
openai-gpt-5.4-zero-shot-glossary,difficulty,feedback_quality,27,True
openai-gpt-5.4-zero-shot-glossary,accessibility,support,26,True
openai-gpt-5.4-zero-shot-glossary,interest,tooling_usability,26,True
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,tooling_usability,26,True
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,workload,26,False
openai-gpt-5.4-zero-shot-glossary,organization,pacing,26,False
openai-gpt-5.4-zero-shot-glossary,relevance,feedback_quality,26,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,tooling_usability,25,True
openai-gpt-5.4-zero-shot-glossary,interest,feedback_quality,25,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,workload,25,False
openai-gpt-5.4-zero-shot-glossary,feedback_quality,tooling_usability,25,True
openai-gpt-5.4-zero-shot-glossary,organization,tooling_usability,25,True
openai-gpt-5.4-zero-shot-glossary,exam_fairness,feedback_quality,25,True
openai-gpt-5.4-zero-shot-glossary,practical_application,feedback_quality,25,True
openai-gpt-5.4-zero-shot-glossary,interest,workload,24,False
openai-gpt-5.4-zero-shot-glossary,materials,feedback_quality,24,True
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,support,24,True
openai-gpt-5.4-zero-shot-glossary,materials,workload,24,False
openai-gpt-5.4-zero-shot-glossary,difficulty,workload,24,False
openai-gpt-5.4-zero-shot-glossary,organization,feedback_quality,24,True
openai-gpt-5.4-zero-shot-glossary,assessment_design,workload,23,False
openai-gpt-5.4-zero-shot-glossary,accessibility,feedback_quality,23,True
openai-gpt-5.4-zero-shot-glossary,clarity,tooling_usability,23,True
openai-gpt-5.4-zero-shot-glossary,clarity,feedback_quality,23,True
openai-gpt-5.4-zero-shot-glossary,clarity,support,22,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,support,22,True
openai-gpt-5.4-zero-shot-glossary,prerequisite_fit,workload,22,False
openai-gpt-5.4-zero-shot-glossary,exam_fairness,tooling_usability,21,True
openai-gpt-5.4-zero-shot-glossary,feedback_quality,support,21,True
openai-gpt-5.4-zero-shot-glossary,accessibility,workload,21,False
openai-gpt-5.4-zero-shot-glossary,workload,tooling_usability,21,True
openai-gpt-5.4-zero-shot-glossary,organization,workload,21,False
openai-gpt-5.4-zero-shot-glossary,relevance,support,20,True
openai-gpt-5.4-zero-shot-glossary,peer_interaction,clarity,20,False
openai-gpt-5.4-zero-shot-glossary,lecturer_quality,clarity,20,False
openai-gpt-5.4-zero-shot-glossary,workload,feedback_quality,20,True
openai-gpt-5.4-zero-shot-glossary,accessibility,clarity,19,False
openai-gpt-5.4-zero-shot-glossary,assessment_design,support,19,True
